star_x_au,star_z_au,planet_x_au,planet_z_au
-2.111304583199388309e-05,4.306420135643596655e-06,5.070833539356012915e-02,-1.034296038200597373e-02
-2.117617046747952009e-05,3.965943977882639859e-06,5.085994521874941110e-02,-9.525220519238718903e-03
-2.123388586582308814e-05,3.624454766891040766e-06,5.099856338875992379e-02,-8.705047552152945373e-03
-2.128617475366203398e-05,3.282039300525325097e-06,5.112414841722965481e-02,-7.882649947819449915e-03
-2.133302127795082723e-05,2.938784702050011702e-06,5.123666222904826179e-02,-7.058236954858861968e-03
-2.137441101301221834e-05,2.594778396029864797e-06,5.133607017729243521e-02,-6.232018545540797191e-03
-2.141033096715239987e-05,2.250108084043868638e-06,5.142234105911382830e-02,-5.404205357454784989e-03
-2.144076958883481957e-05,1.904861720229619426e-06,5.149544713056711936e-02,-4.575008634773923728e-03
-2.146571677240783748e-05,1.559127486666984658e-06,5.155536412036632737e-02,-3.744640169132509248e-03
-2.148516386338125337e-05,1.212993768610080266e-06,5.160207124255777877e-02,-2.913312240139329361e-03
-2.149910366324725566e-05,8.665491295767281149e-07,5.163555120809894955e-02,-2.081237555548681815e-03
-2.150753043384143499e-05,5.198822863047401153e-07,5.165579023533237168e-02,-1.248629191111541754e-03
-2.151043990123964735e-05,1.730820835845128971e-07,5.166277805934501449e-02,-4.157005301296481004e-04
-2.150782925918689155e-05,-1.737625310224510698e-07,5.165650794020364839e-02,4.173347972643792433e-04
-2.149969717205445709e-05,-5.205625325693334838e-07,5.163697667005709424e-02,1.250262975077453273e-03
-2.148604377732193400e-05,-8.672288442042183262e-07,5.160418457909747569e-02,2.082870062653227779e-03
-2.146687068758086926e-05,-1.213672362734731870e-06,5.155813554037244617e-02,2.914942056072065621e-03
-2.144218099205706456e-05,-1.559803984266982592e-06,5.149883697344143779e-02,3.746264949729456555e-03
-2.141197925764885240e-05,-1.905534629908572803e-06,5.142629984686930555e-02,4.576624798068321988e-03
-2.137627152947886008e-05,-2.250775271525351737e-06,5.134053867955150341e-02,5.405807777440383224e-03
-2.133506533095700186e-05,-2.595436957541481354e-06,5.124157154086544930e-02,6.233600248071578635e-03
-2.128836966335285606e-05,-2.939430838772322974e-06,5.112942004964340925e-02,7.059788816106281513e-03
-2.123619500487564164e-05,-3.282668194279527185e-06,5.100410937196288991e-02,7.884160395704860672e-03
-2.117855330926041849e-05,-3.625060457237692956e-06,5.086566821775097280e-02,8.706502271169029583e-03
-2.111545800385935973e-05,-3.966519240801861919e-06,5.071412883620009249e-02,9.526602159069178302e-03
-2.104692398723720810e-05,-4.306956363965067634e-06,5.054952700999282289e-02,1.034424827034787289e-02
