star_x_au,star_z_au,planet_x_au,planet_z_au
-6.150014622562536225e-05,-9.849465425739478458e-05,2.467677425883308684e-01,3.952072471331460335e-01
-6.101056620689082832e-05,-9.869267788669704882e-05,2.448033154535360079e-01,3.960018118127615061e-01
-6.051753149342674722e-05,-9.888511306794819206e-05,2.428250264456877916e-01,3.967739529894295791e-01
-6.002106162608493862e-05,-9.907193521540063263e-05,2.408329539719475942e-01,3.975235720134756567e-01
-5.952117607557258749e-05,-9.925311934566714465e-05,2.388271761580233188e-01,3.982505686397059264e-01
-5.901789424843771088e-05,-9.942864007053457632e-05,2.368077708721859354e-01,3.989548409985731459e-01
-5.851123549310886205e-05,-9.959847158961423314e-05,2.347748157495031518e-01,3.996362855666866221e-01
-5.800121910599390990e-05,-9.976258768282362697e-05,2.327283882163119211e-01,4.002947971366448976e-01
-5.748786433764412822e-05,-9.992096170269356022e-05,2.306685655149498526e-01,4.009302687861686088e-01
-5.697119039898833098e-05,-1.000735665664955441e-04,2.285954247287709240e-01,4.015425918465115873e-01
-5.645121646764347795e-05,-1.002203747481830324e-04,2.265090428074661433e-01,4.021316558701256150e-01
-5.592796169430741521e-05,-1.003613582701409545e-04,2.244094965927141139e-01,4.026973485975556266e-01
-5.540144520923994444e-05,-1.004964886947367719e-04,2.222968628441865380e-01,4.032395559235377736e-01
-5.487168612883850229e-05,-1.006257371156668779e-04,2.201712182659324724e-01,4.037581618622783641e-01
-5.433870356231496193e-05,-1.007490741490918353e-04,2.180326395331692868e-01,4.042530485118834838e-01
-5.380251661848036023e-05,-1.008664699245531205e-04,2.158812033195059155e-01,4.047240960179123159e-01
-5.326314441264442834e-05,-1.009778940756645294e-04,2.137169863246272672e-01,4.051711825360274633e-01
-5.272060607363727796e-05,-1.010833157305709139e-04,2.115400653024682720e-01,4.055941841937101278e-01
-5.217492075096048039e-05,-1.011827035021663061e-04,2.093505170899076506e-01,4.059929750510115620e-01
-5.162610762207554789e-05,-1.012760254780641544e-04,2.071484186360125213e-01,4.063674270603074845e-01
-5.107418589983764388e-05,-1.013632492103106706e-04,2.049338470318662897e-01,4.067174100250250945e-01
-5.051917484008300595e-05,-1.014443417048337939e-04,2.027068795410126856e-01,4.070427915573049393e-01
-4.996109374937862647e-05,-1.015192694106181108e-04,2.004675936305513606e-01,4.073434370345674349e-01
-4.939996199294336587e-05,-1.015879982085973521e-04,1.982160670029210758e-01,4.076192095549437955e-01
-4.883579900274969408e-05,-1.016504934002548748e-04,1.959523776284075869e-01,4.078699698915351224e-01
-4.826862428581593298e-05,-1.017067196959221798e-04,1.936766037784163341e-01,4.080955764454614054e-01
-4.769845743269917796e-05,-1.017566412027657349e-04,1.913888240595497947e-01,4.082958851976584147e-01
-4.712531812619943558e-05,-1.018002214124514915e-04,1.890891174485327397e-01,4.084707496593822373e-01
